
country, date, income, users, orders, complaints
Germany,2019-04-12,334,63,24,1
Germany,2019-04-13,1434,16,12,1
Germany,2019-04-14,1334,42,27,3
Germany,2019-04-15,517,3,18,2
Germany,2019-04-16,1611,11,39,1
Germany,2019-04-17,681,51,47,3
Germany,2019-04-18,1748,52,34,4
Germany,2019-04-19,398,16,21,1
Germany,2019-04-20,1639,52,8,5
Germany,2019-04-21,1073,52,5,3
Germany,2019-04-22,514,4,23,5
Germany,2019-04-23,1449,42,18,2
Germany,2019-04-24,1913,34,44,3
Germany,2019-04-25,2901,44,21,0
Germany,2019-04-26,486,8,30,0
Germany,2019-04-27,1301,17,25,5
Germany,2019-04-28,120,57,42,5
Germany,2019-04-29,1156,34,2,1
Germany,2019-04-30,587,8,43,5
Germany,2019-05-01,1561,29,12,2
Germany,2019-05-02,1084,18,15,3
Germany,2019-05-03,1101,79,37,0
Germany,2019-05-04,2970,46,8,4
Germany,2019-05-05,1475,36,3,3
Germany,2019-05-06,1532,23,7,5
Germany,2019-05-07,2834,71,0,5
Germany,2019-05-08,654,54,43,0
Germany,2019-05-09,2788,5,3,0
Germany,2019-05-10,2936,68,49,4
Germany,2019-05-11,370,47,20,5
Germany,2019-05-12,2757,46,44,1
Germany,2019-05-13,176,32,33,1
Germany,2019-05-14,1009,21,42,3
Germany,2019-05-15,253,47,40,0
Germany,2019-05-16,664,39,44,1
Germany,2019-05-17,2600,72,28,1
Germany,2019-05-18,1143,38,11,2
Germany,2019-05-19,2980,60,37,3
Germany,2019-05-20,1648,25,35,3
Germany,2019-05-21,1416,61,39,5
Germany,2019-05-22,247,70,25,0
Germany,2019-05-23,265,64,10,2
Germany,2019-05-24,735,44,14,1
Germany,2019-05-25,933,45,50,1
Germany,2019-05-26,2011,8,23,3
Germany,2019-05-27,2578,44,29,4
Germany,2019-05-28,1719,53,8,5
Germany,2019-05-29,798,79,26,0
Germany,2019-05-30,1225,34,1,1
Germany,2019-05-31,1494,76,6,2
Germany,2019-06-01,432,18,8,5
Germany,2019-06-02,505,34,22,4
Germany,2019-06-03,2734,59,33,0
Germany,2019-06-04,2432,56,30,5
Germany,2019-06-05,2999,20,2,2
Germany,2019-06-06,2291,50,5,3
Germany,2019-06-07,2227,49,25,5
Germany,2019-06-08,2051,49,2,5
Germany,2019-06-09,2818,45,32,1
Germany,2019-06-10,2289,41,22,0
Germany,2019-06-11,1533,10,35,4
Germany,2019-06-12,1202,37,15,2
Germany,2019-06-13,266,2,49,1
Germany,2019-06-14,370,43,8,4
Germany,2019-06-15,2843,77,0,1
Germany,2019-06-16,1684,38,43,4
Germany,2019-06-17,1497,41,50,4
Germany,2019-06-18,2550,80,41,2
Germany,2019-06-19,262,1,33,0
Germany,2019-06-20,1240,73,32,0
Germany,2019-06-21,2937,10,10,0
Germany,2019-06-22,1072,22,33,3
Germany,2019-06-23,2536,0,19,2
Germany,2019-06-24,1235,76,46,2
Germany,2019-06-25,2755,21,13,2
Germany,2019-06-26,1748,61,7,1
Germany,2019-06-27,74,8,23,4
Germany,2019-06-28,1838,19,22,3
Germany,2019-06-29,2404,72,7,3
Germany,2019-06-30,1746,3,47,1
Germany,2019-07-01,717,18,30,4
Germany,2019-07-02,2779,0,15,3
Germany,2019-07-03,970,71,3,0
Germany,2019-07-04,2458,22,7,2
Germany,2019-07-05,860,73,46,4
Germany,2019-07-06,1702,38,23,4
Germany,2019-07-07,871,32,34,0
Germany,2019-07-08,260,43,38,4
Germany,2019-07-09,2087,1,39,3
Germany,2019-07-10,2861,56,6,3
Germany,2019-07-11,2729,66,19,2
Germany,2019-07-12,2884,60,7,0
Germany,2019-07-13,2578,17,12,1
Germany,2019-07-14,2426,38,25,4
Germany,2019-07-15,2587,7,36,1
Germany,2019-07-16,636,19,26,5
Germany,2019-07-17,806,74,16,3
Germany,2019-07-18,2037,67,14,3
Germany,2019-07-19,2740,6,31,4
Germany,2019-07-20,1905,71,17,4
Germany,2019-07-21,2197,37,47,3
Germany,2019-07-22,2986,40,26,3
Germany,2019-07-23,1148,5,40,2
Germany,2019-07-24,1546,10,27,3
Germany,2019-07-25,534,40,36,4
Germany,2019-07-26,1517,69,41,4
Germany,2019-07-27,2579,27,31,3
Germany,2019-07-28,2419,64,15,2
Germany,2019-07-29,697,47,3,5
Germany,2019-07-30,531,76,47,5
Germany,2019-07-31,1369,43,43,0
Germany,2019-08-01,2111,14,44,0
Germany,2019-08-02,2107,44,13,5
Germany,2019-08-03,2350,3,14,2
Germany,2019-08-04,1519,38,1,5
Germany,2019-08-05,1350,15,0,2
Germany,2019-08-06,1577,4,28,4
Germany,2019-08-07,1905,10,19,3
Germany,2019-08-08,1792,77,16,3
Germany,2019-08-09,377,25,2,1
Germany,2019-08-10,859,24,31,4
Germany,2019-08-11,2559,17,8,3
Germany,2019-08-12,2386,80,23,4
Germany,2019-08-13,1343,20,39,1
Germany,2019-08-14,89,47,6,4
Germany,2019-08-15,1940,13,32,1
Germany,2019-08-16,460,80,42,1
Germany,2019-08-17,859,41,29,5
Germany,2019-08-18,569,17,10,4
Germany,2019-08-19,995,67,29,0
Germany,2019-08-20,1247,5,29,2
Germany,2019-08-21,1262,44,24,3
Germany,2019-08-22,146,6,13,3
Germany,2019-08-23,2905,47,27,0
Germany,2019-08-24,1633,23,46,0
Germany,2019-08-25,2351,20,47,2
Germany,2019-08-26,79,32,49,4
Germany,2019-08-27,2409,3,5,0
Germany,2019-08-28,1340,13,36,5
Germany,2019-08-29,2786,43,5,2
Germany,2019-08-30,1284,12,48,0
Germany,2019-08-31,1428,16,26,1
Germany,2019-09-01,777,6,40,3
Germany,2019-09-02,1499,59,27,3
Germany,2019-09-03,1441,79,31,2
Germany,2019-09-04,1905,52,39,2
Germany,2019-09-05,1736,11,29,1
Germany,2019-09-06,818,33,35,5
Germany,2019-09-07,1424,61,30,5
Germany,2019-09-08,626,28,48,1
Germany,2019-09-09,1306,8,41,0
Germany,2019-09-10,2440,62,6,0
Germany,2019-09-11,316,60,3,2
Germany,2019-09-12,379,11,36,2
Germany,2019-09-13,48,58,6,0
Germany,2019-09-14,151,73,31,2
Germany,2019-09-15,1419,11,29,2
Germany,2019-09-16,2406,28,31,0
Germany,2019-09-17,1596,51,4,1
Germany,2019-09-18,610,46,41,3
Germany,2019-09-19,2589,10,20,1
Germany,2019-09-20,2494,13,8,0
Germany,2019-09-21,1282,60,34,2
Germany,2019-09-22,2815,29,14,2
Germany,2019-09-23,1082,22,3,3
Germany,2019-09-24,122,77,26,1
Germany,2019-09-25,107,10,48,2
Germany,2019-09-26,2558,69,40,4
Germany,2019-09-27,765,48,44,5
Germany,2019-09-28,555,73,10,1
Germany,2019-09-29,1555,5,50,4
Germany,2019-09-30,803,78,32,0
Germany,2019-10-01,187,65,40,1
Germany,2019-10-02,2576,10,5,2
Germany,2019-10-03,1174,13,25,0
Germany,2019-10-04,9,75,45,0
Germany,2019-10-05,1310,8,15,2
Germany,2019-10-06,70,21,38,4
Germany,2019-10-07,522,43,39,2
Germany,2019-10-08,2327,44,41,0
Germany,2019-10-09,93,8,31,1
Germany,2019-10-10,177,59,31,1
Germany,2019-10-11,2543,40,3,0
Germany,2019-10-12,2962,24,39,0
Germany,2019-10-13,2787,1,5,0
Germany,2019-10-14,2166,27,25,5
Germany,2019-10-15,1319,74,6,2
Germany,2019-10-16,1981,3,33,5
Germany,2019-10-17,2553,36,17,2
Germany,2019-10-18,173,3,43,3
Germany,2019-10-19,963,70,24,3
Germany,2019-10-20,593,5,31,4
Germany,2019-10-21,1836,19,18,4
Germany,2019-10-22,2796,70,44,4
Germany,2019-10-23,1785,48,27,4
Germany,2019-10-24,2990,58,31,3
Germany,2019-10-25,479,51,48,2
Germany,2019-10-26,2652,69,2,1
Germany,2019-10-27,292,15,0,5
Germany,2019-10-28,2805,71,42,4
Germany,2019-10-29,499,14,2,4
Germany,2019-10-30,2905,8,46,2
Germany,2019-10-31,2480,30,24,1
Germany,2019-11-01,1859,10,9,1
Germany,2019-11-02,2577,77,1,1
Germany,2019-11-03,162,44,35,2
Germany,2019-11-04,1422,57,12,5
Germany,2019-11-05,892,9,41,2
Germany,2019-11-06,1046,22,10,1
Germany,2019-11-07,1293,59,1,5
Germany,2019-11-08,458,76,34,2
Germany,2019-11-09,1382,34,11,4
Germany,2019-11-10,1230,51,9,3
Germany,2019-11-11,1974,21,10,1
Germany,2019-11-12,1929,71,19,2
Germany,2019-11-13,2219,6,36,1
Germany,2019-11-14,2718,72,21,4
Germany,2019-11-15,2659,76,37,4
Germany,2019-11-16,2145,37,26,4
Germany,2019-11-17,265,49,37,2
Germany,2019-11-18,1138,73,6,3
Germany,2019-11-19,2625,34,22,1
Germany,2019-11-20,2430,72,8,2
Germany,2019-11-21,1760,26,15,0
Germany,2019-11-22,1066,34,12,0
Germany,2019-11-23,1531,11,44,5
Germany,2019-11-24,2180,73,45,1
Germany,2019-11-25,2692,58,8,3
Germany,2019-11-26,895,47,0,4
Germany,2019-11-27,1513,11,11,2
Germany,2019-11-28,2023,49,32,2
Germany,2019-11-29,2499,26,27,5
Germany,2019-11-30,1056,44,43,3
Germany,2019-12-01,1577,50,1,3
Germany,2019-12-02,579,61,40,4
Germany,2019-12-03,2422,74,45,5
Germany,2019-12-04,295,43,14,4
Germany,2019-12-05,2569,51,1,4
Germany,2019-12-06,2996,49,45,1
Germany,2019-12-07,158,66,6,1
Germany,2019-12-08,2133,61,8,5
Germany,2019-12-09,116,61,27,2
Germany,2019-12-10,1760,5,37,5
Germany,2019-12-11,2231,35,1,1
Germany,2019-12-12,2378,61,37,2
Germany,2019-12-13,1567,38,22,1
Germany,2019-12-14,2351,6,3,4
Germany,2019-12-15,2953,43,10,2
Germany,2019-12-16,636,16,2,2
Germany,2019-12-17,1890,35,37,0
Germany,2019-12-18,2405,25,47,4
Germany,2019-12-19,1003,11,18,1
Germany,2019-12-20,1356,32,8,4
Germany,2019-12-21,2856,12,36,3
Germany,2019-12-22,2986,2,25,0
Germany,2019-12-23,2457,29,0,5
Germany,2019-12-24,1113,63,25,5
Germany,2019-12-25,2525,6,18,2
Germany,2019-12-26,2732,69,44,2
Germany,2019-12-27,2383,17,16,4
Germany,2019-12-28,1026,36,23,5
Germany,2019-12-29,1512,1,35,5
Germany,2019-12-30,150,70,16,5
Germany,2019-12-31,2528,54,43,1
Germany,2020-01-01,2029,19,3,1
Germany,2020-01-02,566,52,15,5
Germany,2020-01-03,799,3,10,3
Germany,2020-01-04,762,16,18,2
Germany,2020-01-05,907,48,28,1
Germany,2020-01-06,2044,38,32,2
Germany,2020-01-07,64,50,41,1
Germany,2020-01-08,329,72,13,3
Germany,2020-01-09,999,42,8,4
Germany,2020-01-10,2946,68,20,1
Germany,2020-01-11,1833,51,49,5
Germany,2020-01-12,1555,42,34,2
Germany,2020-01-13,2725,13,10,5
Germany,2020-01-14,2622,52,42,2
Germany,2020-01-15,1637,56,4,1
Germany,2020-01-16,943,54,47,5
Germany,2020-01-17,2517,36,29,3
Germany,2020-01-18,2378,37,16,5
Germany,2020-01-19,620,18,35,4
Germany,2020-01-20,453,9,33,0
Germany,2020-01-21,1553,66,28,5
Germany,2020-01-22,1930,47,30,2
Germany,2020-01-23,1537,30,24,4
Germany,2020-01-24,1170,61,13,2
Germany,2020-01-25,462,16,34,2
Germany,2020-01-26,456,43,35,4
Germany,2020-01-27,2440,44,15,5
Germany,2020-01-28,2340,48,35,5
Germany,2020-01-29,381,76,32,1
Germany,2020-01-30,373,11,19,2
Germany,2020-01-31,2663,8,8,2
Germany,2020-02-01,2039,44,13,2
Germany,2020-02-02,1576,50,32,2
Germany,2020-02-03,1374,0,1,2
Germany,2020-02-04,2034,5,33,3
Germany,2020-02-05,449,37,40,4
Germany,2020-02-06,2700,64,46,4
Germany,2020-02-07,701,18,37,3
Germany,2020-02-08,2311,29,40,4
Germany,2020-02-09,1868,17,39,1
Germany,2020-02-10,2339,14,41,4
Germany,2020-02-11,1568,80,36,4
Germany,2020-02-12,925,14,14,0
Germany,2020-02-13,2172,2,19,4
Germany,2020-02-14,866,71,16,2
Germany,2020-02-15,2903,65,49,2
Germany,2020-02-16,2690,65,30,3
Germany,2020-02-17,2919,49,27,2
Germany,2020-02-18,1455,61,32,1
Germany,2020-02-19,2649,52,31,0
Germany,2020-02-20,2052,46,50,0
Germany,2020-02-21,88,5,38,4
Germany,2020-02-22,1652,12,7,0
Germany,2020-02-23,999,64,8,1
Germany,2020-02-24,1910,65,7,2
Germany,2020-02-25,42,68,49,3
Germany,2020-02-26,1177,74,25,0
Germany,2020-02-27,1838,49,19,2
Germany,2020-02-28,874,33,47,2
Germany,2020-02-29,74,53,28,3
Germany,2020-03-01,1006,16,11,2
Germany,2020-03-02,1225,17,49,1
Germany,2020-03-03,2877,25,46,1
Germany,2020-03-04,2431,41,10,5
Germany,2020-03-05,2594,73,1,3
Germany,2020-03-06,1128,6,13,3
Germany,2020-03-07,2592,17,48,4
Germany,2020-03-08,752,67,27,5
Germany,2020-03-09,1487,41,15,0
Germany,2020-03-10,2045,43,47,2
Germany,2020-03-11,107,57,39,1
Germany,2020-03-12,2812,55,49,0
Germany,2020-03-13,2995,34,46,2
Germany,2020-03-14,649,42,30,2
Germany,2020-03-15,1692,49,25,5
Germany,2020-03-16,270,45,40,3
Germany,2020-03-17,944,2,8,2
Germany,2020-03-18,1834,21,23,2
Germany,2020-03-19,1260,74,18,0
Germany,2020-03-20,675,4,34,3
Germany,2020-03-21,1351,31,48,3
Germany,2020-03-22,1177,5,21,1
Germany,2020-03-23,690,9,6,2
Germany,2020-03-24,1225,54,23,0
Germany,2020-03-25,431,70,44,4
Germany,2020-03-26,809,9,29,2
Germany,2020-03-27,507,15,48,1
Germany,2020-03-28,1125,40,32,4
Germany,2020-03-29,1868,48,41,2
Germany,2020-03-30,2640,6,7,5
Germany,2020-03-31,823,57,7,1
Germany,2020-04-01,2344,6,30,1
Germany,2020-04-02,905,24,41,5
Germany,2020-04-03,2031,25,15,4
Germany,2020-04-04,2670,64,9,3
Germany,2020-04-05,1376,67,15,5
Germany,2020-04-06,1977,1,29,1
Germany,2020-04-07,1411,68,13,1
Germany,2020-04-08,1519,67,0,4
Germany,2020-04-09,5,75,37,5
Germany,2020-04-10,1240,15,26,1
Germany,2020-04-11,810,12,26,3
Germany,2020-04-12,2163,73,50,1
Germany,2020-04-13,2211,66,24,4
Germany,2020-04-14,866,39,30,4
Germany,2020-04-15,2762,51,21,2
Germany,2020-04-16,1457,34,10,4
Germany,2020-04-17,204,79,40,1
Germany,2020-04-18,657,5,15,2
Germany,2020-04-19,767,60,13,2
Germany,2020-04-20,694,38,11,4
Germany,2020-04-21,1746,38,37,4
Germany,2020-04-22,1563,27,37,2
Germany,2020-04-23,2098,56,16,4
Germany,2020-04-24,715,66,21,5
Germany,2020-04-25,2612,68,29,0
Germany,2020-04-26,560,69,41,1
Germany,2020-04-27,342,27,27,3
Germany,2020-04-28,1627,57,46,2
Germany,2020-04-29,2698,41,47,1
Germany,2020-04-30,1541,4,8,5
Germany,2020-05-01,1306,23,35,4
Germany,2020-05-02,445,0,30,1
Germany,2020-05-03,255,9,6,4
Germany,2020-05-04,415,75,41,5
Germany,2020-05-05,1815,0,48,4
Germany,2020-05-06,1971,44,4,0
Germany,2020-05-07,2526,46,42,4
Germany,2020-05-08,2611,3,9,0
Germany,2020-05-09,2584,9,26,2
Germany,2020-05-10,989,29,5,5
Germany,2020-05-11,2763,32,21,2
Germany,2020-05-12,866,76,46,3
Germany,2020-05-13,1766,13,1,1
Germany,2020-05-14,2810,68,11,4
Germany,2020-05-15,1915,63,22,4
Germany,2020-05-16,1651,0,47,4
Germany,2020-05-17,915,20,1,2
Germany,2020-05-18,2751,34,19,4
Germany,2020-05-19,1892,12,10,2
Germany,2020-05-20,2743,33,38,2
Germany,2020-05-21,1804,74,16,0
United Kingdom,2017-01-06,30,57,12,2
United Kingdom,2017-01-07,730,61,28,3
United Kingdom,2017-01-08,2103,5,26,1
United Kingdom,2017-01-09,1964,42,49,5
United Kingdom,2017-01-10,1937,32,46,4
United Kingdom,2017-01-11,1582,37,35,2
United Kingdom,2017-01-12,735,7,33,1
United Kingdom,2017-01-13,2772,6,46,5
United Kingdom,2017-01-14,66,62,26,3
United Kingdom,2017-01-15,1571,59,12,4
United Kingdom,2017-01-16,2600,21,27,1
United Kingdom,2017-01-17,2597,9,40,4
United Kingdom,2017-01-18,2341,52,27,5
United Kingdom,2017-01-19,6,44,20,5
United Kingdom,2017-01-20,1665,37,25,5
United Kingdom,2017-01-21,2271,51,1,0
United Kingdom,2017-01-22,564,46,0,5
United Kingdom,2017-01-23,261,2,4,0
United Kingdom,2017-01-24,2822,29,8,2
United Kingdom,2017-01-25,306,51,28,5
United Kingdom,2017-01-26,518,39,14,3
United Kingdom,2017-01-27,1537,78,19,2
United Kingdom,2017-01-28,2879,4,44,0
United Kingdom,2017-01-29,387,59,39,1
United Kingdom,2017-01-30,2192,35,25,2
United Kingdom,2017-01-31,1219,34,19,4
United Kingdom,2017-02-01,1685,48,42,0
United Kingdom,2017-02-02,198,45,42,1
United Kingdom,2017-02-03,289,80,24,5
United Kingdom,2017-02-04,1598,69,22,2
United Kingdom,2017-02-05,837,45,46,0
United Kingdom,2017-02-06,2375,8,31,0
United Kingdom,2017-02-07,2560,23,6,2
United Kingdom,2017-02-08,2335,62,21,1
United Kingdom,2017-02-09,1332,19,3,4
United Kingdom,2017-02-10,2874,45,49,3
United Kingdom,2017-02-11,2989,10,34,3
United Kingdom,2017-02-12,2250,52,11,4
United Kingdom,2017-02-13,1765,12,46,3
United Kingdom,2017-02-14,178,17,8,5
United Kingdom,2017-02-15,228,36,17,0
United Kingdom,2017-02-16,1410,30,7,2
United Kingdom,2017-02-17,2035,0,2,1
United Kingdom,2017-02-18,1534,27,3,1
United Kingdom,2017-02-19,2932,8,45,1
United Kingdom,2017-02-20,1268,71,18,4
United Kingdom,2017-02-21,1084,40,26,3
United Kingdom,2017-02-22,148,7,23,4
United Kingdom,2017-02-23,2748,55,26,1
United Kingdom,2017-02-24,1115,31,14,0
United Kingdom,2017-02-25,1757,74,47,4
United Kingdom,2017-02-26,2221,31,13,3
United Kingdom,2017-02-27,577,58,43,2
United Kingdom,2017-02-28,1140,73,28,1
United Kingdom,2017-03-01,491,77,34,1
United Kingdom,2017-03-02,145,9,1,4
United Kingdom,2017-03-03,236,71,19,5
United Kingdom,2017-03-04,151,73,40,5
United Kingdom,2017-03-05,2666,64,10,4
United Kingdom,2017-03-06,548,68,20,0
United Kingdom,2017-03-07,1821,60,19,3
United Kingdom,2017-03-08,1158,14,44,2
United Kingdom,2017-03-09,185,45,33,5
United Kingdom,2017-03-10,1344,19,28,4
United Kingdom,2017-03-11,2992,55,25,2
United Kingdom,2017-03-12,1468,13,40,5
United Kingdom,2017-03-13,2025,34,22,2
United Kingdom,2017-03-14,64,61,25,5
United Kingdom,2017-03-15,359,5,33,2
United Kingdom,2017-03-16,449,73,46,0
United Kingdom,2017-03-17,126,52,46,2
United Kingdom,2017-03-18,2891,76,31,1
United Kingdom,2017-03-19,785,40,32,3
United Kingdom,2017-03-20,1411,54,24,5
United Kingdom,2017-03-21,2930,75,12,4
United Kingdom,2017-03-22,235,43,13,0
United Kingdom,2017-03-23,1192,70,28,5
United Kingdom,2017-03-24,1584,2,20,0
United Kingdom,2017-03-25,895,67,21,2
United Kingdom,2017-03-26,86,56,4,2
United Kingdom,2017-03-27,663,1,33,0
United Kingdom,2017-03-28,87,19,31,3
United Kingdom,2017-03-29,1849,64,3,1
United Kingdom,2017-03-30,1519,72,8,2
United Kingdom,2017-03-31,72,51,23,1
United Kingdom,2017-04-01,1770,48,9,5
United Kingdom,2017-04-02,1677,53,20,3
United Kingdom,2017-04-03,2366,47,16,5
United Kingdom,2017-04-04,1800,69,27,3
United Kingdom,2017-04-05,2393,54,32,1
United Kingdom,2017-04-06,2315,37,44,0
United Kingdom,2017-04-07,205,2,15,1
United Kingdom,2017-04-08,550,33,43,4
United Kingdom,2017-04-09,495,52,27,3
United Kingdom,2017-04-10,1825,64,34,3
United Kingdom,2017-04-11,2159,40,50,4
United Kingdom,2017-04-12,1627,16,50,1
United Kingdom,2017-04-13,2776,11,34,5
United Kingdom,2017-04-14,1394,79,0,4
United Kingdom,2017-04-15,700,15,43,0
United Kingdom,2017-04-16,443,47,29,1
United Kingdom,2017-04-17,407,65,44,2
United Kingdom,2017-04-18,2276,14,48,2
United Kingdom,2017-04-19,1423,5,45,0
United Kingdom,2017-04-20,297,30,12,4
United Kingdom,2017-04-21,754,66,47,3
United Kingdom,2017-04-22,2182,18,6,5
United Kingdom,2017-04-23,1666,27,26,5
United Kingdom,2017-04-24,1415,58,12,0
United Kingdom,2017-04-25,652,52,9,2
United Kingdom,2017-04-26,422,55,36,3
United Kingdom,2017-04-27,2079,69,15,3
United Kingdom,2017-04-28,2407,42,1,2
United Kingdom,2017-04-29,1143,72,44,4
United Kingdom,2017-04-30,629,8,0,3
United Kingdom,2017-05-01,1314,2,33,2
United Kingdom,2017-05-02,2339,52,13,3
United Kingdom,2017-05-03,1709,16,15,0
United Kingdom,2017-05-04,2242,9,15,2
United Kingdom,2017-05-05,2217,22,43,5
United Kingdom,2017-05-06,479,50,27,0
United Kingdom,2017-05-07,2093,73,16,2
United Kingdom,2017-05-08,497,80,8,3
United Kingdom,2017-05-09,1402,49,46,0
United Kingdom,2017-05-10,1766,51,24,5
United Kingdom,2017-05-11,2518,50,24,2
United Kingdom,2017-05-12,1160,19,38,3
United Kingdom,2017-05-13,1964,41,1,0
United Kingdom,2017-05-14,998,38,46,5
United Kingdom,2017-05-15,2957,18,47,5
United Kingdom,2017-05-16,919,39,45,5
United Kingdom,2017-05-17,1224,21,34,2
United Kingdom,2017-05-18,2469,73,18,5
United Kingdom,2017-05-19,2255,15,47,5
United Kingdom,2017-05-20,1873,14,2,0
United Kingdom,2017-05-21,2902,47,34,0
United Kingdom,2017-05-22,1659,13,21,0
United Kingdom,2017-05-23,1802,69,29,4
United Kingdom,2017-05-24,234,24,2,5
United Kingdom,2017-05-25,2008,23,33,1
United Kingdom,2017-05-26,2341,19,19,0
United Kingdom,2017-05-27,533,12,20,4
United Kingdom,2017-05-28,109,79,11,5
United Kingdom,2017-05-29,1818,62,17,1
United Kingdom,2017-05-30,1493,8,46,5
United Kingdom,2017-05-31,595,1,33,1
United Kingdom,2017-06-01,1439,6,39,3
United Kingdom,2017-06-02,1320,41,32,5
United Kingdom,2017-06-03,2673,65,22,1
United Kingdom,2017-06-04,2964,24,43,5
United Kingdom,2017-06-05,1533,31,3,0
United Kingdom,2017-06-06,638,37,1,1
United Kingdom,2017-06-07,1062,11,28,4
United Kingdom,2017-06-08,793,46,42,2
United Kingdom,2017-06-09,2406,51,14,5
United Kingdom,2017-06-10,1487,51,13,2
United Kingdom,2017-06-11,271,28,29,3
United Kingdom,2017-06-12,280,26,12,5
United Kingdom,2017-06-13,816,42,30,4
United Kingdom,2017-06-14,542,44,22,5
United Kingdom,2017-06-15,2049,13,21,0
United Kingdom,2017-06-16,2098,16,25,1
United Kingdom,2017-06-17,400,10,9,0
United Kingdom,2017-06-18,2110,33,28,5
United Kingdom,2017-06-19,485,37,31,2
United Kingdom,2017-06-20,816,30,21,3
United Kingdom,2017-06-21,856,24,34,0
United Kingdom,2017-06-22,267,9,24,2
United Kingdom,2017-06-23,2435,10,20,1
United Kingdom,2017-06-24,1304,22,31,0
United Kingdom,2017-06-25,1171,3,29,4
United Kingdom,2017-06-26,928,65,38,0
United Kingdom,2017-06-27,1038,67,21,0
United Kingdom,2017-06-28,1623,36,50,3
United Kingdom,2017-06-29,362,55,49,1
United Kingdom,2017-06-30,91,77,32,2
United Kingdom,2017-07-01,720,67,49,5
United Kingdom,2017-07-02,2491,65,18,5
United Kingdom,2017-07-03,2746,76,4,1
United Kingdom,2017-07-04,2665,26,47,0
United Kingdom,2017-07-05,682,62,46,2
United Kingdom,2017-07-06,2202,25,18,0
United Kingdom,2017-07-07,847,41,23,4
United Kingdom,2017-07-08,2291,62,19,3
United Kingdom,2017-07-09,1036,30,37,4
United Kingdom,2017-07-10,2640,35,15,0
United Kingdom,2017-07-11,3,25,18,4
United Kingdom,2017-07-12,635,31,5,2
United Kingdom,2017-07-13,230,32,46,4
United Kingdom,2017-07-14,1370,25,32,5
United Kingdom,2017-07-15,803,34,36,5
United Kingdom,2017-07-16,1642,49,5,3
United Kingdom,2017-07-17,2266,41,22,1
United Kingdom,2017-07-18,1860,48,3,3
United Kingdom,2017-07-19,2658,67,29,5
United Kingdom,2017-07-20,84,18,3,1
United Kingdom,2017-07-21,1585,71,9,1
United Kingdom,2017-07-22,1154,1,36,2
United Kingdom,2017-07-23,375,51,4,2
United Kingdom,2017-07-24,842,16,24,3
United Kingdom,2017-07-25,430,55,36,4
United Kingdom,2017-07-26,1645,67,6,3
United Kingdom,2017-07-27,855,74,30,3
United Kingdom,2017-07-28,2994,75,14,1
United Kingdom,2017-07-29,462,11,42,2
United Kingdom,2017-07-30,994,6,16,1
United Kingdom,2017-07-31,465,55,29,2
United Kingdom,2017-08-01,1902,12,42,4
United Kingdom,2017-08-02,74,58,14,3
United Kingdom,2017-08-03,467,58,37,4
United Kingdom,2017-08-04,1217,14,16,3
United Kingdom,2017-08-05,2312,77,31,1
United Kingdom,2017-08-06,2271,39,0,4
United Kingdom,2017-08-07,1429,60,22,4
United Kingdom,2017-08-08,838,25,10,2
United Kingdom,2017-08-09,1138,12,16,5
United Kingdom,2017-08-10,2547,35,33,2
United Kingdom,2017-08-11,1340,39,1,5
United Kingdom,2017-08-12,2570,13,35,4
United Kingdom,2017-08-13,1827,13,11,4
United Kingdom,2017-08-14,2403,66,9,2
United Kingdom,2017-08-15,61,1,12,0
United Kingdom,2017-08-16,1384,0,0,2
United Kingdom,2017-08-17,2747,80,50,3
United Kingdom,2017-08-18,1872,14,20,4
United Kingdom,2017-08-19,1298,79,33,4
United Kingdom,2017-08-20,2730,64,34,4
United Kingdom,2017-08-21,1896,55,9,2
United Kingdom,2017-08-22,1187,71,2,4
United Kingdom,2017-08-23,1315,50,8,2
United Kingdom,2017-08-24,2754,26,49,0
United Kingdom,2017-08-25,344,31,10,3
United Kingdom,2017-08-26,2147,54,28,5
United Kingdom,2017-08-27,1479,26,22,1
United Kingdom,2017-08-28,364,42,0,4
United Kingdom,2017-08-29,1073,16,27,5
United Kingdom,2017-08-30,912,13,14,5
United Kingdom,2017-08-31,1447,13,40,4
United Kingdom,2017-09-01,560,8,2,1
United Kingdom,2017-09-02,2614,7,17,4
United Kingdom,2017-09-03,2762,4,11,2
United Kingdom,2017-09-04,1757,40,13,0
United Kingdom,2017-09-05,1915,18,49,2
United Kingdom,2017-09-06,919,61,20,5
United Kingdom,2017-09-07,71,58,32,5
United Kingdom,2017-09-08,345,1,36,4
United Kingdom,2017-09-09,1014,68,26,3
United Kingdom,2017-09-10,2187,10,30,0
United Kingdom,2017-09-11,1611,66,40,2
United Kingdom,2017-09-12,496,78,33,1
United Kingdom,2017-09-13,2353,59,27,2
United Kingdom,2017-09-14,947,51,45,0
United Kingdom,2017-09-15,2100,34,28,5
United Kingdom,2017-09-16,1141,70,27,1
United Kingdom,2017-09-17,1700,73,21,4
United Kingdom,2017-09-18,462,77,30,3
United Kingdom,2017-09-19,2045,51,34,4
United Kingdom,2017-09-20,759,63,33,5
United Kingdom,2017-09-21,2019,75,33,3
United Kingdom,2017-09-22,2146,61,11,4
United Kingdom,2017-09-23,184,73,44,2
United Kingdom,2017-09-24,139,17,3,4
United Kingdom,2017-09-25,230,2,3,4
